molecule_chembl_id,canonical_smiles,standard_relation,standard_value,standard_units,standard_type,assay_id,doc_id
CHEMBL2206341,CCC(=O)c1c(O)cccc1OCCCNc1ccc(C)cc1,=,79.8,%,Inhibition,882428,66836
CHEMBL2206340,CCCCNCCCOc1cccc(O)c1C(=O)CC,=,52.1,%,Inhibition,882428,66836
CHEMBL2206339,CCC(=O)c1c(O)cccc1OCCN1CCCCC1,=,27.5,%,Inhibition,882428,66836
CHEMBL2206338,CCC(=O)c1c(O)cccc1OCCN1CCCC1,=,36.4,%,Inhibition,882428,66836
CHEMBL2206337,CCC(=O)c1c(O)cccc1OCCN(CC)CC,=,28.8,%,Inhibition,882428,66836
CHEMBL2206336,CCC(=O)c1c(O)cccc1OCCN(C)C,=,19.3,%,Inhibition,882428,66836
CHEMBL2206741,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4cc(Br)c(O)c(Br)c4)S3)CC2)S/C1=C\c1ccc(O)cc1,=,33,%,Inhibition,886796,67036
CHEMBL2206731,O=C1N=C(NCCCc2cn(CCCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)nn2)S/C1=C\c1ccc(O)cc1,=,50,%,Inhibition,886797,67036
CHEMBL2206730,O=C1N=C(NCCCn2cc(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)nn2)S/C1=C\c1ccc(O)cc1,=,20,%,Inhibition,886797,67036
CHEMBL2206729,O=C1N=C(NCCCn2cc(CNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)nn2)S/C1=C\c1ccc(O)cc1,=,25,%,Inhibition,886797,67036
CHEMBL2206728,O=C1N=C(NCCCc2cn(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)nn2)S/C1=C\c1ccc(O)cc1,=,35,%,Inhibition,886797,67036
CHEMBL2206745,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc5[nH]ncc5c4)S3)CC2)S/C1=C\c1ccc(O)cc1,=,18,%,Inhibition,886802,67036
CHEMBL2206744,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)CC2)S/C1=C\C=C\c1ccco1,=,39,%,Inhibition,886802,67036
CHEMBL2206743,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)CC2)S/C1=C\C=C\c1ccccc1,=,13,%,Inhibition,886802,67036
CHEMBL2206742,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc5c(c4)OCO5)S3)CC2)S/C1=C\c1ccc(O)cc1,=,19,%,Inhibition,886802,67036
CHEMBL2206741,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4cc(Br)c(O)c(Br)c4)S3)CC2)S/C1=C\c1ccc(O)cc1,=,100,%,Inhibition,886802,67036
CHEMBL2206740,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc(-c4ccccc4)o3)S2)S/C1=C\c1ccc(-c2ccccc2)o1,=,50,%,Inhibition,886802,67036
CHEMBL2206739,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/C=C/c3ccccc3)S2)S/C1=C\C=C\c1ccccc1,=,51,%,Inhibition,886802,67036
CHEMBL2206737,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc4c(c3)OCO4)S2)S/C1=C\c1ccc2c(c1)OCO2,=,30,%,Inhibition,886802,67036
CHEMBL2206733,COc1cc(/C=C2\SC(NCCCCCCCNC3=NC(=O)/C(=C/c4cc(OC)c(O)c(OC)c4)S3)=NC2=O)cc(OC)c1O,=,2,%,Inhibition,886802,67036
CHEMBL2206750,O=C1N=C(NCc2ccccc2)S/C1=C\c1ccc(O)cc1,=,46,%,Inhibition,886802,67036
CHEMBL2206748,CCCCCNC1=NC(=O)/C(=C/c2ccc(O)cc2)S1,=,35,%,Inhibition,886802,67036
CHEMBL2206747,CCCCNC1=NC(=O)/C(=C/c2ccc(O)cc2)S1,=,35,%,Inhibition,886802,67036
CHEMBL2206746,CNC1=NC(=O)/C(=C/c2ccc(O)cc2)S1,=,32,%,Inhibition,886802,67036
CHEMBL2208262,COC(=O)[C@@H]1CCCCN1Cc1ccc(/C=C2/C(=O)N(Cc3ccc(/C=C4/C(=O)Nc5ccccc54)o3)c3ccc(F)cc32)o1,=,75,%,Inhibition,885046,66984
CHEMBL2208261,COC(=O)[C@@H]1CCCCN1Cc1ccc(/C=C2/C(=O)N(Cc3ccc(C=O)o3)c3ccc(F)cc32)o1,=,55,%,Inhibition,885046,66984
CHEMBL2208260,COC(=O)[C@@H]1CCCCN1Cc1ccc(/C=C2/C(=O)Nc3ccc(F)cc32)o1,=,14,%,Inhibition,885046,66984
CHEMBL2259712,CCCCCCCCCCCCCCCCO[C@H]1OC[C@H](O[C@H]2OC[C@H](O[C@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,=,0.2,%,Inhibition,910682,69836
CHEMBL2259711,CCCCCCCCCCCCCCCCCCCCCCO[C@H]1OC[C@H](O[C@H]2OC[C@H](O[C@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](OC(C)=O)[C@H]2O)[C@H](O)[C@H]1O,=,5.9,%,Inhibition,910682,69836
CHEMBL2259710,CCCCCCCCCCC/C=C/C[C@@H](O)[C@H](CO)NC(=O)[C@H](O)CCCCCCCCCCCCCCCCCC,=,1.3,%,Inhibition,910682,69836
CHEMBL2259709,CCCCC/C=C/CC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,=,4.1,%,Inhibition,910682,69836
CHEMBL2259708,C=C(CCCC(C)C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,=,7.6,%,Inhibition,910682,69836
CHEMBL1482516,CCCCCCCCCCCCCCCCCCOCC(O)CO,=,4.1,%,Inhibition,910682,69836
CHEMBL2263512,CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC,=,11.1,%,Inhibition,910682,69836
CHEMBL2263511,CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCC,=,1.3,%,Inhibition,910682,69836
CHEMBL2259735,CC(=O)Oc1ccc(C2=NOC(c3ccccc3)C2)c(OC(C)=O)c1,=,91.6,%,Inhibition,910844,69838
CHEMBL2259734,Oc1ccc(C2=NOC(c3ccccc3)C2)c(O)c1,=,29.5,%,Inhibition,910844,69838
CHEMBL2259733,COc1ccc(C2=NOC(c3ccccc3)C2)c(OC(C)=O)c1,=,28.8,%,Inhibition,910844,69838
CHEMBL2259732,COc1ccc(C2=NOC(c3ccccc3)C2)c(O)c1,=,47.1,%,Inhibition,910844,69838
CHEMBL2259731,COC(=O)C1C(c2ccc(OC)cc2OC)=NOC1c1ccccc1,=,46.5,%,Inhibition,910844,69838
CHEMBL2259730,COc1ccc(C2=NOC(n3ccnc3)C2)c(OC)c1,=,79.8,%,Inhibition,910844,69838
CHEMBL2259743,COc1ccc(C2=NOC(c3ccncc3)C2)c(OC)c1,=,11.5,%,Inhibition,910844,69838
CHEMBL2259742,COc1ccc(C2=NOC(c3ccccn3)C2)c(OC)c1,=,9.8,%,Inhibition,910844,69838
CHEMBL2259741,COc1ccc(C2CC(c3ccc(OC)cc3OC)=NO2)cc1,=,65.8,%,Inhibition,910844,69838
CHEMBL2259740,COc1ccc(C2=NOC(c3ccccc3)C2)c(OC)c1,=,88.5,%,Inhibition,910844,69838
CHEMBL2259739,COc1c(C2=NOC(c3ccccn3)C2)ccc2c1C=CC(C)(C)O2,=,62.4,%,Inhibition,910844,69838
CHEMBL2259738,COc1ccc(C2CC(c3ccc4c(c3OC)C=CC(C)(C)O4)=NO2)cc1,=,57.7,%,Inhibition,910844,69838
CHEMBL2259737,COc1c(C2=NOC(c3ccccc3)C2)ccc2c1C=CC(C)(C)O2,=,64.2,%,Inhibition,910844,69838
CHEMBL208486,COc1ccc(C2CC(c3ccc4occc4c3OC)=NO2)cc1,=,79.6,%,Inhibition,910844,69838
CHEMBL208485,COc1c(C2=NOC(c3ccccc3)C2)ccc2occc12,=,80.4,%,Inhibition,910844,69838
CHEMBL208484,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,=,15.8,%,Inhibition,910844,69838
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,=,20,%,Inhibition,922986,70784
CHEMBL2282875,O=C(CSc1nc2ccccc2s1)Nc1cc(C(=O)O)ccc1Cl,=,56.2,%,Inhibition,922986,70784
CHEMBL1542373,O=C(CSc1nc2ccccc2s1)Nc1ccc(C(=O)O)cc1,=,66.4,%,Inhibition,922986,70784
CHEMBL2282883,O=C(CSc1nc2ccccc2s1)Nc1cc(C(=O)O)ccc1O,=,53.9,%,Inhibition,922986,70784
CHEMBL2282882,O=C(CSc1nc2ccccc2s1)Nc1cccc(C(=O)O)c1,=,24.2,%,Inhibition,922986,70784
CHEMBL2282881,Cc1cccc2[nH]c(SCC(=O)Nc3cc(C(=O)O)ccc3Cl)nc12,=,20.89,%,Inhibition,922986,70784
CHEMBL2282880,COc1cccc2[nH]c(SCC(=O)Nc3cc(C(=O)O)ccc3Cl)nc12,=,62.68,%,Inhibition,922986,70784
CHEMBL2282879,O=C(CSc1nc2c([N+](=O)[O-])cccc2[nH]1)Nc1cc(C(=O)O)ccc1Cl,=,36.56,%,Inhibition,922986,70784
CHEMBL2282878,O=C(CSc1nc2ccccc2[nH]1)Nc1cc(C(=O)O)ccc1Cl,=,35.82,%,Inhibition,922986,70784
CHEMBL2282877,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(C(=O)O)cc1,=,18.7,%,Inhibition,922986,70784
CHEMBL2282876,O=C(CSc1nc2ccccc2[nH]1)Nc1cc(C(=O)O)ccc1O,=,23.2,%,Inhibition,922986,70784
CHEMBL2282786,O=C(CSc1nc2ccccc2[nH]1)Nc1cccc(C(=O)O)c1,=,24.2,%,Inhibition,922986,70784
CHEMBL2282786,O=C(CSc1nc2ccccc2[nH]1)Nc1cccc(C(=O)O)c1,=,24.2,%,Inhibition,922186,70654
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,=,20,%,Inhibition,922186,70654
CHEMBL2296212,N#CC(C#N)=Cc1ccc(OCCSc2nnc(-c3cccc([N+](=O)[O-])c3)o2)cc1,=,41.4,%,Inhibition,930447,71658
CHEMBL2296211,Cc1ccc(-c2nnc(SCCOc3ccc(C=C(C#N)C#N)cc3)o2)cc1,=,44.5,%,Inhibition,930447,71658
CHEMBL2296210,N#CC(C#N)=Cc1ccc(OCCSc2nnc(-c3ccc(F)cc3)o2)cc1,=,30.4,%,Inhibition,930447,71658
CHEMBL2296209,N#CC(C#N)=Cc1ccc(OCCSc2nnc(-c3ccc(Cl)cc3)o2)cc1,=,34.3,%,Inhibition,930447,71658
CHEMBL2296208,N#CC(C#N)=Cc1ccc(OCCSc2nnc(-c3ccccc3Cl)o2)cc1,=,23.4,%,Inhibition,930447,71658
CHEMBL2296207,COc1cccc(-c2nnc(SCCOc3ccc(C=C(C#N)C#N)cc3)o2)c1,=,39,%,Inhibition,930447,71658
CHEMBL2296206,COc1ccccc1-c1nnc(SCCOc2ccc(C=C(C#N)C#N)cc2)o1,=,50,%,Inhibition,930447,71658
CHEMBL2296205,N#CC(C#N)=Cc1ccc(OCCSc2nnc(-c3ccccc3)o2)cc1,=,54.6,%,Inhibition,930447,71658
CHEMBL465340,C=C(C)[C@@H]1CC[C@@]2(C)[C@H](O)CC[C@@](C)(O)[C@@H]2C1,<,65,%,Inhibition,942409,72570
CHEMBL2332434,C=C(C)[C@H]1CC[C@H](C)[C@]12CC(=C(C)C)C(=O)O2,<,65,%,Inhibition,942409,72570
CHEMBL2332433,C=C(C)[C@@H]1CC[C@H](C)[C@]12CC(=C(C)C)C(=O)O2,<,65,%,Inhibition,942409,72570
CHEMBL2332432,CC1=CC(=O)[C@@]2(C[C@]3(O)[C@@H](C)CC[C@@H]13)OC2(C)C,<,65,%,Inhibition,942409,72570
CHEMBL2367911,C=C1C[C@]2(O)O[C@@]3(CC2=C(C)C)[C@@H](C)CC[C@@H]13,<,65,%,Inhibition,942409,72570
CHEMBL2332429,C=C(C)[C@H]1CC[C@@](C)(O)[C@H]2CC[C@](C)(O)[C@H]2C1,<,65,%,Inhibition,942409,72570
CHEMBL463902,C=C(C)[C@@H]1CC[C@](C)(O)[C@H]2CC[C@](C)(O)[C@H]2C1,<,65,%,Inhibition,942409,72570
CHEMBL2332428,CC(C)=C1C[C@H]2[C@H](CC[C@]2(C)O)[C@@](C)(O)CC1=O,<,65,%,Inhibition,942409,72570
CHEMBL2332427,CC(C)=C1C[C@H]2[C@@H](CC[C@]2(C)O)[C@](C)(O)CC1=O,<,65,%,Inhibition,942409,72570
CHEMBL2332426,C=C(C)[C@@H]1CC[C@@]2(C)OC(=O)C(=C(C)C)C[C@@H]12,<,65,%,Inhibition,942409,72570
CHEMBL2332425,C=C(C)[C@@H]1CC[C@]2(C)OC(=O)C(=C(C)C)C[C@@H]12,<,65,%,Inhibition,942409,72570
CHEMBL2332424,C=C(C)[C@@H]1CC[C@@H](C)[C@@]12C=C(C(C)(C)O)C(=O)O2,<,65,%,Inhibition,942409,72570
CHEMBL2332423,C=C(C)[C@@H]1CC[C@H](C)[C@@]12C=C(C(C)(C)O)C(=O)O2,<,65,%,Inhibition,942409,72570
CHEMBL2332422,CC1=C[C@@]2(O)O[C@@]3(C/C2=C(/C)CO)[C@@H](C)CC[C@@H]13,<,65,%,Inhibition,942409,72570
CHEMBL2332421,CC(C)=C1C[C@H]2[C@@H](CC[C@]2(C)O)C(CO)=CC1=O,<,65,%,Inhibition,942409,72570
CHEMBL2332440,C/C1=C/C(=O)/C(C(C)(C)O)=C\C=C(\C)C(=O)CC1,<,65,%,Inhibition,942409,72570
CHEMBL2332438,CC(C)=C1C[C@@H](O)[C@](C)(O)CC[C@H](O)/C(C)=C\C1=O,<,65,%,Inhibition,942409,72570
CHEMBL2332439,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@@H](O)/C(C)=C\C1=O,=,86.2,%,Inhibition,942409,72570
CHEMBL2332430,CC1=CC(=O)C(=C(C)C)C[C@H]2[C@H]1CC[C@]2(C)O,=,69.3,%,Inhibition,942409,72570
CHEMBL2332431,CC1=CC(=O)C(=C(C)C)C[C@@H]2[C@@](C)(O)CC[C@]12O,=,87.5,%,Inhibition,942409,72570
CHEMBL2332880,CC(C)=C1C[C@H]2[C@@H](CC[C@@]2(C)O)[C@@](C)(O)CC1=O,=,86,%,Inhibition,942409,72570
CHEMBL2332437,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@H](O)/C(C)=C\C1=O,=,77.5,%,Inhibition,942409,72570
CHEMBL2332435,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC(=O)O,=,96.7,%,Inhibition,942409,72570
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,=,96.7,%,Inhibition,942409,72570
CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,=,99.1,%,Inhibition,942409,72570
CHEMBL2332436,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C(C)=O,=,88.8,%,Inhibition,942409,72570
CHEMBL2349144,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,20.7,%,Inhibition,953187,72864
CHEMBL2349152,COc1ccc(C(=O)CCc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,75.7,%,Inhibition,953187,72864
CHEMBL2349151,N#Cc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,68.9,%,Inhibition,953187,72864
CHEMBL2349150,Cc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,79.8,%,Inhibition,953187,72864
CHEMBL2349026,COc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c(O)c2)cc1,=,78.1,%,Inhibition,953433,72864
CHEMBL2349025,CN(C(=O)c1ccc(NC(=O)c2ccc(C#N)cc2)cc1)c1ccc(S(=O)(=O)Nc2nccs2)cc1,=,23.8,%,Inhibition,953433,72864
CHEMBL2349149,COc1ccc(C(=O)Nc2ccc(C(=O)N(C)c3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,24.6,%,Inhibition,953433,72864
CHEMBL2349148,O=C(Nc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1)c1ccc(F)cc1,=,53.1,%,Inhibition,953433,72864
CHEMBL2349147,N#Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,87.1,%,Inhibition,953433,72864
CHEMBL2349146,COc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,81.9,%,Inhibition,953433,72864
CHEMBL2349145,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,=,45.3,%,Inhibition,953433,72864
CHEMBL2386232,COc1c(Br)c(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,=,40.13,%,Inhibition,962307,73806
CHEMBL2386232,COc1c(Br)c(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,=,75.31,%,Inhibition,962308,73806
CHEMBL2386231,COc1cc(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,=,38.25,%,Inhibition,962307,73806
CHEMBL2386231,COc1cc(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,=,72.64,%,Inhibition,962308,73806
CHEMBL2386230,CCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1,=,17.33,%,Inhibition,962307,73806
CHEMBL2386230,CCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1,=,50.6,%,Inhibition,962308,73806
CHEMBL2386229,COc1cc(Cc2c(CO)cc(OC)c(OC)c2Br)cc(Br)c1OC,=,5.62,%,Inhibition,962308,73806
CHEMBL2386228,COc1cc(Cc2c(C)cc(OC)c(OC)c2Br)cc(Br)c1OC,=,14.46,%,Inhibition,962308,73806
CHEMBL2386225,CCOCc1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,17.63,%,Inhibition,962307,73806
CHEMBL2386225,CCOCc1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,73.83,%,Inhibition,962308,73806
CHEMBL2386224,COCc1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,17.73,%,Inhibition,962307,73806
CHEMBL2386224,COCc1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,61.75,%,Inhibition,962308,73806
CHEMBL2386227,COc1cc(C2OCc3cc(OC)c(OC)c(Br)c32)c(Br)c(Br)c1OC,=,11.41,%,Inhibition,962308,73806
CHEMBL2386226,COc1cc(C2OC(=O)c3cc(OC)c(OC)c(Br)c32)c(Br)c(Br)c1OC,=,10.57,%,Inhibition,962308,73806
CHEMBL2386223,COC(=O)c1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,23.82,%,Inhibition,962307,73806
CHEMBL2386223,COC(=O)c1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,=,55.34,%,Inhibition,962308,73806
CHEMBL2386222,COc1cc(C(=O)c2c(C(=O)O)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,29.9,%,Inhibition,962308,73806
CHEMBL2386221,COc1cc(C(=O)c2c(C)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,48.64,%,Inhibition,962308,73806
CHEMBL2386220,COc1cc(C(=O)c2c(C)cc(OC)c(OC)c2Br)cc(Br)c1OC,=,36.68,%,Inhibition,962308,73806
CHEMBL2386219,COc1ccc(C(=O)c2c(C)cc(OC)c(OC)c2Br)cc1OC,=,28.86,%,Inhibition,962308,73806
CHEMBL2386218,CC(C)COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,48.3,%,Inhibition,962307,73806
CHEMBL2386218,CC(C)COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,96.25,%,Inhibition,962308,73806
CHEMBL2386217,CCCCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,27.17,%,Inhibition,962307,73806
CHEMBL2386217,CCCCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,64.56,%,Inhibition,962308,73806
CHEMBL2386216,CCCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,55.7,%,Inhibition,962307,73806
CHEMBL2386216,CCCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,86.15,%,Inhibition,962308,73806
CHEMBL252676,COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,25.3,%,Inhibition,962307,73806
CHEMBL252676,COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,51.89,%,Inhibition,962308,73806
CHEMBL2386215,COc1cc(Cc2c(CO)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,29.07,%,Inhibition,962307,73806
CHEMBL2386215,COc1cc(Cc2c(CO)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,74.86,%,Inhibition,962308,73806
CHEMBL2386065,Cc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,32.1,%,Inhibition,962307,73806
CHEMBL2386065,Cc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,=,53.38,%,Inhibition,962308,73806
CHEMBL2386064,COc1cc(Cc2c(C)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,43.13,%,Inhibition,962307,73806
CHEMBL2386064,COc1cc(Cc2c(C)cc(OC)c(OC)c2Br)c(Br)c(Br)c1OC,=,87.52,%,Inhibition,962308,73806
CHEMBL2397162,COc1ccccc1COc1ccccc1/C=C/C=C1\SC(=S)NC1=O,=,8,%,Inhibition,967748,74099
CHEMBL207958,O=C1NC(=S)S/C1=C\c1cc(Br)ccc1OCc1ccccc1Br,=,11,%,Inhibition,967748,74099
CHEMBL2437366,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2coc3cc(O)c(OC)cc3c2=O)cc1O,<,50,%,Inhibition,986854,75161
CHEMBL511995,O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,<,50,%,Inhibition,986854,75161
CHEMBL2437365,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c12,<,50,%,Inhibition,986854,75161
CHEMBL1940910,O=C(/C=C/c1ccc(O)cc1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)cc1O,<,50,%,Inhibition,986854,75161
CHEMBL1442950,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,<,50,%,Inhibition,986854,75161
CHEMBL599763,O=C(/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccc(O)cc1O,<,50,%,Inhibition,986854,75161
CHEMBL250450,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,<,50,%,Inhibition,986854,75161
CHEMBL233930,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,<,50,%,Inhibition,986854,75161
CHEMBL2437362,CC(C)=CCc1c(O)ccc2c1oc(=O)c1c3ccc(O)cc3oc21,<,50,%,Inhibition,986854,75161
CHEMBL480875,CC(C)=CCc1cc(-c2cc(=O)c3ccc(O)cc3o2)ccc1O,<,50,%,Inhibition,986854,75161
CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,<,50,%,Inhibition,986854,75161
CHEMBL464404,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1,<,50,%,Inhibition,986854,75161
CHEMBL2437361,COc1ccc2c(c1)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21,<,50,%,Inhibition,986854,75161
CHEMBL2437360,CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)c4c2OC(C)(C)C=C4)C3)O1,<,50,%,Inhibition,986854,75161
CHEMBL511536,COc1ccc([C@@H]2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(O)c1,<,50,%,Inhibition,986854,75161
CHEMBL2437378,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc3c(c1)C(O)C(O)C(C)(C)O3)CC2=O,<,50,%,Inhibition,986854,75161
CHEMBL2437376,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc3c(c1)C=CC(C)(C)O3)CC2=O,<,50,%,Inhibition,986854,75161
CHEMBL2437375,CC1(C)C=Cc2cc([C@@H]3CC(=O)c4ccc5c(c4O3)C=CC(C)(C)O5)ccc2O1,<,50,%,Inhibition,986854,75161
CHEMBL558103,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O,<,50,%,Inhibition,986854,75161
CHEMBL252642,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,<,50,%,Inhibition,986854,75161
CHEMBL2437374,CC1(C)C=Cc2cc(C(=O)CC(=O)c3ccc(O)cc3)c(O)cc2O1,<,50,%,Inhibition,986854,75161
CHEMBL2437372,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O,<,50,%,Inhibition,986854,75161
CHEMBL141530,COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1,<,50,%,Inhibition,986854,75161
